Rettungsdienst im Landkreis Harburg		
		
Pelikan Harburg 74-58-01	GW-W	
Pelikan Harburg 74-79-01	Schlauchboot	
Pelikan Harburg 74-79-02	MZB	
Pelikan Niedersachsen 75-64-91	GW-V	 
	Geräteanhänger KatS	
		
DLRG OG Elbmarsch	Howisch 10	21423 Drage-Mover
Pelikan Harburg xx/xx	MTW	
		
DLRG OG Tostedt	Am Freibad 14	21255 Tostedt
Pelikan Harburg 76-17-01	MTW	
Pelikan Harburg 76-96-01	GW-San	
		
DLRG OG Maschen	Höhenkamp 11a	21220 Seevetal
Pelikan Harburg 77-17-01	MTW	
