Rettungsdienst Landkreis Stade		
		
	Anhänger Sanität	
Ergänzungseinheit Verpflegung:		
		Bis Fertigstellung 2. Bauabschnitt in der Felix-Wankel-Straße 16
Rotkreuz Stade 41-74-02	LKW Verpflegung	
Rotkreuz Stade 41-69-02	GW-Verpflegung	
	Anhänger Feldkochherd	
Führungstrupp Einsatzzug:		
Rotkreuz Stade 41-79-2	Krad	
		
DRK Rettungswache Harsefeld	Im Sande 67b	21698 Harsefeld
Rotkreuz Stade 40-83-13	RTW	
Rotkreuz Stade 40-83-23	RTW	
		
DRK Rettungswache Freiburg	Krankenhausweg 1	21729 Freiburg
Rotkreuz Stade 40-83-14	RTW	
		
DRK Rettungswache Drochtersen	Aschhorner Straße 46	21706 Drochtersen 
Rotkreuz Stade 40-83-15	RTW	
Rotkreuz Stade 40-83-25	RTW	
Rotkreuz Stade 40-92-15	KTW	
		
DRK Bereitschaft+SEG Drochtersen	Nagelsweg 7	21706 Drochtersen
Rotkreuz Stade 41-85-14	RTW	Bereitschaftsfahrzeug
Rotkreuz Stade 41-93-14	Unimog-N-KTW	STD R 5961
	Anhänger Sanität	
		
DRK Rettungswache Guderhandviertel	Dollerner Straße 32	21720 Guderhandviertel
Rotkreuz Stade 40-83-16	RTW	
Rotkreuz Stade 40-83-26	RTW	Mo-Fr 7-19
	Reservefahrzeug	
		
DRK Rettungswache Himmelpforten	Neukuhla 2	21709 Himmelpforten
Rotkreuz Stade 40-83-17	RTW	
		
DRK Bereitschaft Oldendorf		
Betreuungsdienst:		
Rotkreuz Stade 41-17-5	MTW	STD OL 175, Neufahrzeug 04/2020
		
DRK Bereitschaft Bützfleth	Obstmarschenweg 279	21683 Stade
Logistik und Technik:		
Rotkreuz Stade 41-17-03	MTW (Technik)	
Rotkreuz Stade 41-75-03	GW-Technik	
Rotkreuz Stade 42-66-06	WLF	
Rotkreuz Stade 42-66-26	WLF	
Rotkreuz Stade 42-69-06	GW-L	
		
DRK Bereitschaft Ahlerstedt	Holzhäuser Straße 4a	21702 Ahlerstedt
Betreuungsgruppe Einsatzzug:		
Rotkreuz Stade 41-17-01	MTW	Betreuung
Rotkreuz Stade 41-17-21	MTW	Betreuung
	Anhänger Betreuung	
	Kühlanhänger	
Ergänzungseinheit Verpflegung:		
Rotkreuz Stade 41-74-01	LKW-Verpflegung	
	FKH Kärcher	
Ergänzungseinheit Technik und Logistik:		
Rotkreuz Stade 41-64-01	GW-Log klein	
		
DLRG Bezirk Stade Einsatzzentrale Stadersand	Stader Elbstraße 1c	21683 Stade
Elbe / Pelikan Stade 77-1		Funkzentrale und Rettungswache im Sommer besetzt
		
DLRG OG Buxtehude	Melkerstieg 21	21614 Buxtehude
Pelikan Stade 71-17-01	MTW	
Pelikan Stade 71-57-01	GW-Tauchen	
Pelikan Stade 71-58-01	GW-Wasserrettung	
Pelikan Stade 71-78-01	MRB Klütn	
Pelikan Stade 71-78-02	MZB Lütt'n	
		
DLRG Rettungswache Lühe-Wisch	Lühe 3	21635 Jork
Pelikan Stade 71-1		Rettungswache im Sommer besetzt
		
DLRG OG Drochtersen	Nagelsweg 27	21706 Drochtersen
Pelikan Stade 72-17-1	MZF	
Pelikan Stade 72-19-1	MTF	
Pelikan Stade 72-58-1	GW-Wasser	
Pelikan Stade 72-78-1	RettB Rück Ut	
Pelikan Stade 72-78-2	RettB He Löpt	
Pelikan Stade 72-78-3	RettB Mokt wi	
	Lichtmastanhänger	
DLRG OG Drochtersen AW Krautsand	Elbstraße 21706	Drochtersen
Pelikan Stade 72-59-1	ATV	
Pelikan Stade 72-78-4	IRB Krutsand	
		
DLRG OG Samtgemeinde Fredenbeck		
Pelikan Stade 73-17-1	MTF	
	Schlauchboot	
		
DLRG OG Harsefeld	Auf der Herde 5	21698 Harsefeld
Pelikan Stade 74-17-01	MTW	STD J 7417
		
DLRG OG Horneburg/Altes Land	Marschbahndamm 32	21640 Horneburg
Pelikan Stade 75-10-01	KdoW	
Pelikan Stade 75-11-01	ELW 1	
Pelikan Stade 75-17-01	MZF	
Pelikan Stade 75-58-01	GW-Wasserrettung	
Pelikan Stade 75-59-01	Radlader	
Pelikan Stade 75-67-01	GW-Wasserrettung/WLF mit Kran	
Pelikan Stade 75-78-01	MRB Föhr Wied	
Pelikan Stade 75-78-02	MRB Stoh Fast	
	Anhänger NEA 60 kVA	
Pelikan Niedersachsen	AB-Taucher Übung	
		
DLRG OG Stade	Harschenflether Weg 1	21682 Stade
Pelikan Stade 76-10-1	KdoW	
Pelikan Stade 76-17-1	MZF	
Pelikan Stade 76-57-1	GW-Tauchen	
Pelikan Stade 76-58-1	GW-Wasser	
Pelikan Stade 76-64-1	GW-Logistik	
Pelikan Stade 76-78-1	MRB Kiek Ut	
Pelikan Stade 76-78-2	MRB Good Will	
Pelikan Stade 76-78-3	MZB Kiek Wiet	
Pelikan Stade 76-78-4	MZB Pass Op	
Pelikan Stade 76-78-5	MZB Hol Rut	
Pelikan Stade 77-11-1	ELW	DLRG Bezirk Stade
