Bereitschaft Sanität:		
Rotkreuz Cuxhaven 42-11-11	ELW	CUX RK 336
Rotkreuz Cuxhaven 42-10-11	KdoW	
Rotkreuz Cuxhaven 42-19-65	MTW	
Rotkreuz Cuxhaven 42-85-65	RTW	MANV-S+T, CUX R 2341
Patiententransportstaffel:		
Rotkreuz Cuxhaven 42-94-11	KTW	
Rotkreuz Cuxhaven 42-94-12	KTW	
3. KTW vorgesehen aber fehlt		
Betreuungsdienst:		
Rotkreuz Cuxhaven 42-74-11	BtLKW	
Rotkreuz Cuxhaven 42-16-12	BtKombi	
Technik, Sicherheit und Logistik:		
Rotkreuz Cuxhaven 42-75-11	GW-Technik	
	Anhänger Technik und Sicherheit	CUX RK 220?
Bereitschaft Information und Kommunikation:		
Keine Fahrzeuge bekannt		
Sanitätsdienst:		
2 Sanitätsgruppen mit je GW-San+MTW vorgesehen		
		
Bereitschaft Bederkesa		
?		
		
Bereitschaft Beverstedt		
Rotkreuz Cuxhaven 42-85-67	RTW	MANV-T, steht vorübergehend in Spaden
		
Bereitschaft Drangstedt		
		
Bereitschaft Hagen	Feldkamp 4	27628 Hagen
Rotkreuz Cuxhaven 42-85-66	RTW	evtl. auch 85-45, MANV-T, WM, CUX R 2041
Rotkreuz Cuxhaven 42-17-45	MTF	
		
Bereitschaft Bexhövede/Loxstedt	Alte Straße 26	27612 Loxstedt-Bexhövede
DRK Garage Loxstedt	Parkstraße 19	27612 Loxstedt
Rotkreuz Cuxhaven 42-85-55	RTW	
		
Bereitschaft PSNV (Langen)	Ziegeleistraße 2	27607 Geestland?
Rotkreuz Cuxhaven 42-16-12	MTW	
		
Bereitschaft Schiffdorf		
?		
		
Bereitschaft Stotel	Nelly Sachs-Str. 2	2761 Loxstedt/Stotel
Verpflegungsdienst des Einsatzzuges		
Rotkreuz Cuxhaven 42-74-12	GW VpfD	
	Anhänger Feldkochherd	
		
Bereitschaft Wurster Nordseeküste DRK Haus Dorum	Ochsenhammweg 1	27632 Wurster Nordseeküste
Rotkreuz Cuxhaven 42-9?-??	KTW	war/ist? stationiert in der Falck Wache, CUX 8068
